Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
50,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,100,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1323382,147786152,381022465806295,381968583822942,381968606267129,381022486411982
51,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,102,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1048576,818376,92057176,381022486429392,381968606310214,381969071380052,381022842084971
52,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,104,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1052761,60595048,6786161568,381022842070951,381969071586432,381969594628028,381023269490898
53,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,106,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1476576,165737960,381023269486798,381969594813106,381969805727914,381023496103138
54,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,108,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1572864,1398976,157069856,381023496057778,381969805916173,381970140841856,381023680135525
55,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,110,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1316890,147835840,381023680105025,381970140919296,381970163461083,381023701053940
56,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,112,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1053908,39074906,4376333688,381023701061929,381970163505248,381970552729403,381024044073974
57,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,114,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1048576,812984,90800600,381024044057364,381970552873579,381971077333091,381024357905823
58,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,116,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1387740,156553720,381024357859353,381971077465207,381971284853610,381024545518740
59,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,118,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1572864,1493916,166940440,381024545463441,381971284885933,381971506385556,381024725577540
60,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,120,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1321184,147932528,381024725519701,381971506579156,381971527228460,381024746102759
61,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,122,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1063859,71882670,8051188736,381024746103739,381971527274443,381971894287531,381025071779878
62,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,124,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1048576,816736,90546184,381025071767038,381971894355710,381972272180332,381025378463797
63,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,126,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1479518,165515040,381025378441558,381972272355219,381972592130473,381025552573338
64,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,128,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1572864,1491314,166700544,381025552552108,381972592181293,381972964197261,381025716972409
65,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,130,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1322478,148088312,381025716939550,381972964327341,381972987141608,381025736560045
66,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,132,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1074833,99236002,11113623624,381025736571495,381972987226639,381973441342691,381026060417900
67,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,134,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1048576,803044,90629696,381026060410560,381973441472947,381973848473900,381026372455274
68,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,136,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1400340,156844368,381026372416655,381973848517087,381974080686156,381026551738111
69,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,138,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1572864,1481958,166454584,381026551696722,381974080884689,381974274551155,381026730282634
70,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,140,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1313164,147298504,381026730240325,381974274587635,381974294842858,381026750861012
71,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,142,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1054497,96206046,10775670744,381026750845142,381974294882308,381974739147146,381027128220038
72,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,144,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1048576,840402,94317080,381027128201589,381974739426904,381975243857894,381027538045333
73,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,146,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1397906,156732088,381027537993923,381975243988662,381975530776352,381027717677787
74,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,148,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1572864,1486798,166415528,381027717620117,381975530947417,381975748303665,381027896415018
75,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,150,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1323576,147841184,381027896372799,381975748460305,381975769210408,381027917070635
76,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,152,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1052916,29734310,3330461816,381027917079775,381975769324613,381976240601325,381028241993401
77,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,154,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1048576,797044,90417144,381028241987171,381976240732358,381976771142574,381028555441273
78,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,156,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1481278,165625112,381028555405264,381976771306557,381977145953715,381028735392825
79,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,158,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1572864,1483726,166195224,381028735352595,381977146016636,381977531246197,381028916702555
80,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,160,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1315816,147631280,381028916672885,381977531473237,381977553891502,381028937352562
81,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,162,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1051087,15484134,1734169128,381028937352702,381977553989682,381977992607470,381029257283260
82,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,164,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1048576,821614,91261424,381029257274920,381977992708344,381978529970884,381029580565610
83,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,166,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1476146,165517120,381029580526460,381978530098853,381978834234878,381029760513571
84,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,168,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1572864,1489094,166229808,381029760485711,381978834286654,381979024621109,381029943679366
85,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,170,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1317606,147832400,381029943629096,381979024650549,381979067288677,381029964798498
86,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,172,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1048576,832876,93698296,381029964806608,381979067374684,381979536305941,381030255155634
87,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,174,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1052885,40077880,4488228008,381030255136135,381979536375549,381980062043662,381030597416885
88,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,176,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1486382,166173376,381030597424455,381980062209469,381980432146684,381030778281069
89,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,178,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1572864,1489188,166688672,381030778261379,381980432203352,381980824475790,381030958721666
90,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,180,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1327660,147675016,381030958702766,381980824760590,381980846990375,381030979633841
91,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,182,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1048576,814526,91499160,381030979645641,381980847093246,381981288901913,381031262695028
92,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,184,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1048576,707206,79122872,381031262665838,381981288973398,381981840110817,381031570434768
93,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,186,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1459830,163529464,381031570398758,381981840258842,381982208366770,381031752296953
94,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,188,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1597137,156997290,17583059048,381031752264464,381982208435365,381982596443474,381031995875161
95,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,190,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1320026,148086392,381031995859251,381982596553234,381982619202699,381032015693445
96,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,192,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1048576,731982,81944040,381032015686525,381982619249227,381983059736754,381032315828539
97,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,194,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1048576,810806,90754280,381032315785009,381983059828681,381983569554519,381032625702831
98,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,196,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1505106,168174040,381032625661831,381983569729778,381983932091141,381032805049598
99,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,198,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1572864,1499788,167762032,381032804997948,381983932132336,381984319075322,381032984633202
100,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,200,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1328096,148941456,381032984589803,381984319347482,381984342200787,381033005117161
101,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,202,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1057876,61093882,6842357792,381033005107001,381984342246107,381984774936661,381033562656956
102,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,204,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1048576,811284,91458352,381033562610317,381984775007939,381985319630767,381033989195401
103,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,206,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1476542,165641160,381033989163581,381985319774207,381985692821489,381034170209063
104,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,208,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1591154,67856612,7600104112,381034170175123,381985692885072,381986085449173,381034359421377
105,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,210,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1317436,147736936,381034359409707,381986085662933,381986108383757,381034380315142
106,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,212,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1048576,847572,94726416,381034380313652,381986108432521,381986542300655,381034681619816
107,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,214,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1048576,808144,90571640,381034681582666,381986542382002,381987054030517,381035000909849
108,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,216,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1491032,166177128,381035000875129,381987054299543,381987418859898,381035184205222
109,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,218,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1572864,1461400,163440416,381035184173313,381987418932442,381987805665448,381035360635413
110,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,220,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1336528,149854560,381035360600324,381987805916968,381987828338589,381035381291300
111,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,222,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1048576,773994,87560824,381035381291090,381987828459185,381988260573661,381035691626459
112,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,224,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1057597,60604492,6787842272,381035691590019,381988260805004,381988797525625,381036011955763
113,"void add_kernel<double>(double const*, double const*, double*) [clone .kd]",2,0,226,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215240,1572864,1477890,166337840,381036011950803,381988797681323,381989024823913,381036188162766
114,"void triad_kernel<double>(double*, double const*, double const*) [clone .kd]",2,0,228,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd2152c0,1572864,1505662,168052584,381036188128876,381989024866636,381989235018968,381036365396840
115,"void dot_kernel<double>(double const*, double const*, double*, int) [clone .kd]",2,0,230,1138191,1138191,16777216,1024,8192,0,20,4,32,64,0x0,0x7f07cd215340,1310720,1235680,138217176,381036365369600,381989235054808,381989255861705,381036386323235
116,"void copy_kernel<double>(double const*, double*) [clone .kd]",2,0,232,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215200,1048576,815908,91685488,381036386316575,381989255901581,381989575923115,381036693874896
117,"void mul_kernel<double>(double*, double const*) [clone .kd]",2,0,234,1138191,1138191,33554432,1024,0,0,8,0,16,64,0x0,0x7f07cd215280,1048576,787810,87985736,381036693843737,381989575963904,381989994055594,381037001302539
